0	2	3275
1	2	971
2	0	6563
2	1	1372
3	0	569
3	1	1372
4	0	5999
4	1	1372
5	0	2826
5	1	1372
6	2	1027
7	0	6073
7	1	2177
8	0	7037
8	1	639
9	0	2826
9	1	639
10	2	2296
11	0	3948
11	1	639
12	2	3272
13	2	7827
14	0	7037
14	1	4253
15	0	2826
15	1	4253
16	2	729
17	2	4995
18	0	3910
18	1	4253
19	0	7037
19	1	3671
20	0	1525
20	1	3671
21	2	2359
22	0	2826
22	1	5188
23	0	3815
23	1	1372
24	0	776
24	1	1372
25	2	4253
26	0	6043
26	1	4253
27	0	4361
27	1	7216
28	2	7216
29	2	5182
30	2	4461
31	2	4589
32	2	1368
33	0	6073
33	1	1372
34	2	6329
35	2	2269
36	2	7366
37	0	5385
37	1	6286
38	2	6286
39	0	5697
39	1	1372
40	0	5629
40	1	3671
41	0	7287
41	1	3671
42	0	2826
42	1	3671
43	0	4945
43	1	3671
44	2	196
45	0	4361
45	1	3671
46	0	7037
46	1	1395
47	0	2826
47	1	1395
48	0	2826
48	1	143
49	0	5385
49	1	143
50	2	5188
51	2	4970
52	2	4980
53	2	7296
54	0	7037
54	1	7216
55	2	3518
56	0	5629
56	1	3511
57	2	1059
58	0	247
58	1	4694
59	0	5382
59	1	4694
60	2	4460
61	2	464
62	0	2826
62	1	4593
63	2	3511
64	2	2846
65	2	1680
66	2	232
67	2	143
68	0	2826
68	1	232
69	0	7213
69	1	3671
70	0	5385
70	1	3671
71	2	3368
72	0	7606
72	1	3671
73	0	7125
73	1	3511
74	2	4694
75	0	5385
75	1	4694
76	0	7287
76	1	1372
77	2	1372
78	2	3508
79	0	2826
79	1	3511
80	2	3866
81	2	7416
82	0	2826
82	1	4130
83	0	2311
83	1	4706
84	0	6073
84	1	4706
85	2	5450
86	0	3948
86	1	4706
87	2	3129
88	0	7037
88	1	2846
89	0	6399
89	1	2846
90	0	2826
90	1	3984
91	2	5375
92	2	2083
93	2	60
94	2	2009
95	0	7243
95	1	6209
96	2	3167
97	2	6835
98	2	1675
99	0	7330
99	1	3511
100	0	8166
100	1	3671
101	0	5385
101	1	971
102	0	1050
102	1	3671
103	0	57
103	1	3937
104	0	107
104	1	464
105	2	1942
106	2	1772
107	0	7125
107	1	1942
108	2	3032
109	2	7192
110	2	8515
111	2	565
112	2	5440
113	2	1705
114	2	4987
115	2	1385
116	2	1395
117	2	1554
118	2	5349
119	0	6399
119	1	1680
120	0	4518
120	1	3671
121	2	3953
122	2	3671
123	2	7677
124	0	5385
124	1	6987
125	0	6399
125	1	3671
126	2	4998
127	2	8473
128	0	7330
128	1	3671
129	2	3535
130	0	4547
130	1	1372
131	0	1442
131	1	1372
132	0	6073
132	1	6209
133	2	6209
134	0	57
134	1	6209
135	0	7037
135	1	3511
136	0	3121
136	1	3511
137	0	7287
137	1	3511
138	0	7037
138	1	6209
